city,timestamp,temperature,season
New York,2010-08-03,25.778033786983734,summer
New York,2010-08-04,29.939458494942315,summer
New York,2010-08-05,22.817982617426367,summer
New York,2010-08-06,19.3833886277398,summer
New York,2010-08-07,21.7036460950383,summer
New York,2010-08-08,30.28801913024271,summer
New York,2010-08-09,23.998281933627226,summer
New York,2010-08-10,19.627033243683535,summer
New York,2010-08-11,17.55462389582597,summer
New York,2010-08-12,21.940420811147316,summer
New York,2010-08-13,12.069018227347106,summer
New York,2010-08-14,25.95958580032261,summer
New York,2010-08-15,20.581801528513907,summer
New York,2010-08-16,19.21466156746981,summer
New York,2010-08-17,23.81701164620963,summer
New York,2010-08-18,24.446704211066905,summer
New York,2010-08-19,31.898962445610607,summer
New York,2010-08-20,31.94091068029495,summer
New York,2010-08-21,18.80382517827239,summer
New York,2010-08-22,27.58379605548948,summer
New York,2010-08-23,33.16700158412293,summer
New York,2010-08-24,21.316250360924705,summer
New York,2010-08-25,22.62733225557264,summer
New York,2010-08-26,26.341645455610795,summer
New York,2010-08-27,21.409502174832514,summer
New York,2010-08-28,22.097796536837297,summer
New York,2010-08-29,33.98318375330679,summer
New York,2010-08-30,18.445921764624984,summer
New York,2010-08-31,32.34177100674074,summer
New York,2010-09-01,13.889360923956806,autumn
New York,2010-09-02,15.81278188668435,autumn
New York,2010-09-03,14.857826383802774,autumn
New York,2010-09-04,18.525199005716612,autumn
New York,2010-09-05,9.251728391046884,autumn
New York,2010-09-06,18.077141840667306,autumn
New York,2010-09-07,18.488101974666726,autumn
New York,2010-09-08,7.415074020760377,autumn
New York,2010-09-09,18.861499030544987,autumn
New York,2010-09-10,10.952518512342914,autumn
New York,2010-09-11,16.838938298623344,autumn
New York,2010-09-12,15.649341720289117,autumn
New York,2010-09-13,12.470780327324185,autumn
New York,2010-09-14,12.335678823323297,autumn
New York,2010-09-15,9.478344532869345,autumn
New York,2010-09-16,7.141042645751671,autumn
New York,2010-09-17,17.4220917175391,autumn
New York,2010-09-18,12.184667982773858,autumn
New York,2010-09-19,19.540723302853706,autumn
New York,2010-09-20,19.497277169278167,autumn
New York,2010-09-21,12.87197297558182,autumn
New York,2010-09-22,16.111739365518034,autumn
New York,2010-09-23,24.922691915235873,autumn
New York,2010-09-24,17.08419381589944,autumn
New York,2010-09-25,19.83577911554048,autumn
New York,2010-09-26,21.146395774097506,autumn
New York,2010-09-27,16.850269349456664,autumn
New York,2010-09-28,18.806963782031758,autumn
New York,2010-09-29,19.011165526476606,autumn
New York,2010-09-30,26.788462463428562,autumn
New York,2010-10-01,12.118956767857561,autumn
New York,2010-10-02,21.219966341896924,autumn
New York,2010-10-03,10.279230559959798,autumn
New York,2010-10-04,24.297297415756887,autumn
New York,2010-10-05,10.716512664656854,autumn
New York,2010-10-06,10.09350098352438,autumn
New York,2010-10-07,16.98963698306188,autumn
New York,2010-10-08,13.34666845263558,autumn
New York,2010-10-09,18.375889083802832,autumn
New York,2010-10-10,17.419509617726842,autumn
New York,2010-10-11,18.771085181190948,autumn
New York,2010-10-12,8.071214757050559,autumn
New York,2010-10-13,8.273788434621878,autumn
New York,2010-10-14,10.706510421320424,autumn
New York,2010-10-15,17.447461948116192,autumn
New York,2010-10-16,8.766046988260712,autumn
New York,2010-10-17,16.644919884139597,autumn
New York,2010-10-18,15.09059035700507,autumn
New York,2010-10-19,18.615325307422744,autumn
New York,2010-10-20,15.388256787995266,autumn
New York,2010-10-21,11.096820088403312,autumn
New York,2010-10-22,15.762296789955107,autumn
New York,2010-10-23,21.156026147574366,autumn
New York,2010-10-24,15.758621235403634,autumn
New York,2010-10-25,7.414160104642638,autumn
New York,2010-10-26,15.34961361770263,autumn
New York,2010-10-27,16.684416556354307,autumn
New York,2010-10-28,5.24756234719915,autumn
New York,2010-10-29,8.885131503866381,autumn
New York,2010-10-30,2.923504368862492,autumn
New York,2010-10-31,15.757969215965618,autumn
New York,2010-11-01,9.714100642290177,autumn
New York,2010-11-02,12.910667081521467,autumn
New York,2010-11-03,9.641143555714375,autumn
New York,2010-11-04,16.504097999507305,autumn
New York,2010-11-05,22.3232898824849,autumn
New York,2010-11-06,21.493981806531743,autumn
New York,2010-11-07,18.032315459355765,autumn
New York,2010-11-08,18.268259201165584,autumn
New York,2010-11-09,14.817780063536294,autumn
New York,2010-11-10,6.79786401589188,autumn
New York,2010-11-11,11.364618285165754,autumn
New York,2010-11-12,11.870784628124191,autumn
New York,2010-11-13,1.6286592771005282,autumn
New York,2010-11-14,13.9814103357274,autumn
New York,2010-11-15,13.445876922679908,autumn
New York,2010-11-16,18.415793069479392,autumn
New York,2010-11-17,14.454386764298642,autumn
New York,2010-11-18,21.58231752174168,autumn
New York,2010-11-19,13.65120974911991,autumn
New York,2010-11-20,7.764577430103538,autumn
New York,2010-11-21,16.984753742165704,autumn
New York,2010-11-22,3.979408536694123,autumn
New York,2010-11-23,25.06572493835719,autumn
New York,2010-11-24,11.115788973301566,autumn
New York,2010-11-25,11.189126121599234,autumn
New York,2010-11-26,13.051314274705716,autumn
New York,2010-11-27,16.74359886353964,autumn
New York,2010-11-28,6.38563640882116,autumn
New York,2010-11-29,13.274831197813267,autumn
New York,2010-11-30,16.288413567357605,autumn
New York,2010-12-01,-5.525914784909465,winter
New York,2010-12-02,0.6822942937314679,winter
New York,2010-12-03,2.1865758845969547,winter
New York,2010-12-04,-6.119374698815841,winter
New York,2010-12-05,2.8306712602142206,winter
New York,2010-12-06,3.66141126873408,winter
New York,2010-12-07,5.827390588860587,winter
New York,2010-12-08,-5.4821223767432485,winter
New York,2010-12-09,5.720746355676072,winter
New York,2010-12-10,-2.8629224726952045,winter
New York,2010-12-11,-3.640331364853033,winter
New York,2010-12-12,3.0791711223482707,winter
New York,2010-12-13,0.24095049297593485,winter
New York,2010-12-14,-2.388926569928134,winter
New York,2010-12-15,0.41048988576979245,winter
New York,2010-12-16,-2.8198344750763504,winter
New York,2010-12-17,3.037350532947381,winter
New York,2010-12-18,4.359484956160776,winter
New York,2010-12-19,3.2671375257016666,winter
New York,2010-12-20,4.101389081826146,winter
New York,2010-12-21,1.0407420335365052,winter
New York,2010-12-22,1.802838096159726,winter
New York,2010-12-23,2.4247300715245594,winter
New York,2010-12-24,4.293862428761688,winter
New York,2010-12-25,0.7780049577752851,winter
New York,2010-12-26,-4.34208908120302,winter
New York,2010-12-27,2.1566397771587735,winter
New York,2010-12-28,2.953251308687478,winter
New York,2010-12-29,-5.337842605648037,winter
New York,2010-12-30,-1.3853090109928723,winter
New York,2010-12-31,-10.028402131104286,winter
New York,2011-01-01,2.994877840589496,winter
New York,2011-01-02,9.157914632335995,winter
New York,2011-01-03,-4.735200133867426,winter
New York,2011-01-04,0.01421458531183627,winter
New York,2011-01-05,-6.9304689283084215,winter
New York,2011-01-06,-3.8563697178190353,winter
New York,2011-01-07,2.7147809119272077,winter
New York,2011-01-08,-0.24566322690234038,winter
New York,2011-01-09,3.649415443440682,winter
New York,2011-01-10,2.7011267844734372,winter
New York,2011-01-11,-0.9635279117670408,winter
New York,2011-01-12,-3.811203198434237,winter
New York,2011-01-13,-4.9181692778470305,winter
New York,2011-01-14,-3.5811136199829203,winter
New York,2011-01-15,2.736686198783578,winter
New York,2011-01-16,3.502204831124493,winter
New York,2011-01-17,-5.484400436358311,winter
New York,2011-01-18,1.3719522831172322,winter
New York,2011-01-19,11.259959528303703,winter
New York,2011-01-20,4.330611181952214,winter
New York,2011-01-21,3.97795902854333,winter
New York,2011-01-22,2.4182842536773705,winter
New York,2011-01-23,-5.557971258642294,winter
New York,2011-01-24,-3.1996474531956003,winter
New York,2011-01-25,-7.3705693950966475,winter
New York,2011-01-26,-1.711797379668105,winter
New York,2011-01-27,-1.5823628145018154,winter
New York,2011-01-28,-3.417874227069358,winter
New York,2011-01-29,3.912294781109178,winter
New York,2011-01-30,0.6400439451705049,winter
New York,2011-01-31,0.8616662627971188,winter
New York,2011-02-01,6.9571854077195985,winter
New York,2011-02-02,-2.8106254759766935,winter
New York,2011-02-03,-0.17577879889190393,winter
New York,2011-02-04,2.588079804446007,winter
New York,2011-02-05,5.849307888381688,winter
New York,2011-02-06,-0.5876738199927054,winter
New York,2011-02-07,-4.124526204881393,winter
New York,2011-02-08,4.609032240942878,winter
New York,2011-02-09,1.1220685051010486,winter
New York,2011-02-10,0.10252724471157693,winter
New York,2011-02-11,1.8873607097197005,winter
New York,2011-02-12,0.879894407573544,winter
New York,2011-02-13,3.5689082209888423,winter
New York,2011-02-14,3.5280332563500645,winter
New York,2011-02-15,3.119568969558908,winter
New York,2011-02-16,-5.139467321595247,winter
New York,2011-02-17,0.791428473104186,winter
New York,2011-02-18,7.4180797000049985,winter
New York,2011-02-19,-0.03034082082080934,winter
New York,2011-02-20,2.6953011209305027,winter
New York,2011-02-21,-3.8365935864161353,winter
New York,2011-02-22,1.7410019570844204,winter
New York,2011-02-23,-5.205052034866298,winter
New York,2011-02-24,-3.5413460715160228,winter
New York,2011-02-25,6.672327881554483,winter
New York,2011-02-26,-0.14884563770404635,winter
New York,2011-02-27,10.044216332807254,winter
New York,2011-02-28,-0.3933451089605517,winter
New York,2011-03-01,13.326883172200441,spring
New York,2011-03-02,8.952007813116658,spring
New York,2011-03-03,4.356813731816485,spring
New York,2011-03-04,15.741895755341604,spring
New York,2011-03-05,-3.81044498460723,spring
New York,2011-03-06,9.316360901602273,spring
New York,2011-03-07,9.623003585887629,spring
New York,2011-03-08,12.676396595073307,spring
New York,2011-03-09,-1.1210933641966143,spring
New York,2011-03-10,12.141865578497189,spring
New York,2011-03-11,6.513120071872824,spring
New York,2011-03-12,17.354332618662784,spring
New York,2011-03-13,16.1306306953537,spring
New York,2011-03-14,20.50115598340954,spring
New York,2011-03-15,9.795266377532933,spring
New York,2011-03-16,14.46046523210262,spring
New York,2011-03-17,4.1209119289408935,spring
New York,2011-03-18,19.354031897431604,spring
New York,2011-03-19,17.271214931030347,spring
New York,2011-03-20,9.775983872148398,spring
New York,2011-03-21,14.345608434728547,spring
New York,2011-03-22,6.424117652367749,spring
New York,2011-03-23,8.206033655965442,spring
New York,2011-03-24,12.55229999063224,spring
New York,2011-03-25,10.169824691554288,spring
New York,2011-03-26,9.30577080136926,spring
New York,2011-03-27,8.306715562333432,spring
New York,2011-03-28,13.75016004549305,spring
New York,2011-03-29,6.654584031610002,spring
New York,2011-03-30,9.28099999860651,spring
New York,2011-03-31,16.283563429688357,spring
New York,2011-04-01,16.84642130966909,spring
New York,2011-04-02,14.860370142473576,spring
New York,2011-04-03,3.1141473050972692,spring
New York,2011-04-04,10.841604925935044,spring
New York,2011-04-05,19.155655451865407,spring
New York,2011-04-06,9.699931553991103,spring
New York,2011-04-07,8.408318070439243,spring
New York,2011-04-08,3.573951524284378,spring
New York,2011-04-09,12.30710698580647,spring
New York,2011-04-10,13.63946325933527,spring
New York,2011-04-11,12.63141440551631,spring
New York,2011-04-12,5.118489175931508,spring
New York,2011-04-13,10.6352202380789,spring
New York,2011-04-14,12.572392967898155,spring
New York,2011-04-15,7.238492653986492,spring
New York,2011-04-16,16.022577726033322,spring
New York,2011-04-17,13.7812967013899,spring
New York,2011-04-18,6.111751060943451,spring
New York,2011-04-19,12.841812653538243,spring
New York,2011-04-20,14.49168077381351,spring
New York,2011-04-21,10.23345432683139,spring
New York,2011-04-22,17.17577685742479,spring
New York,2011-04-23,9.961890080843052,spring
New York,2011-04-24,14.121609338216224,spring
New York,2011-04-25,7.3238359304489276,spring
New York,2011-04-26,1.8183847365485608,spring
New York,2011-04-27,6.730906995970376,spring
New York,2011-04-28,1.4427253141005654,spring
New York,2011-04-29,11.951967376234018,spring
New York,2011-04-30,11.69144084578419,spring
New York,2011-05-01,11.18019054606333,spring
New York,2011-05-02,7.14707734248676,spring
New York,2011-05-03,6.827703738330135,spring
New York,2011-05-04,16.72239914922895,spring
New York,2011-05-05,8.950005376463313,spring
New York,2011-05-06,8.123729667212954,spring
New York,2011-05-07,9.237557553812808,spring
New York,2011-05-08,11.449181789151083,spring
New York,2011-05-09,18.00664669112508,spring
New York,2011-05-10,18.535190892594592,spring
New York,2011-05-11,7.550278183521678,spring
New York,2011-05-12,6.822736313863286,spring
New York,2011-05-13,7.141667881819689,spring
New York,2011-05-14,3.8899249129178406,spring
New York,2011-05-15,9.546735291682209,spring
New York,2011-05-16,13.540411059328106,spring
New York,2011-05-17,8.564531185379456,spring
New York,2011-05-18,8.769868204124032,spring
New York,2011-05-19,8.579979685768809,spring
New York,2011-05-20,10.552787071288241,spring
New York,2011-05-21,3.486601925676097,spring
New York,2011-05-22,13.139274538162898,spring
New York,2011-05-23,4.836911150758897,spring
New York,2011-05-24,11.903605506877872,spring
New York,2011-05-25,2.884092913746289,spring
New York,2011-05-26,8.296772446340972,spring
New York,2011-05-27,-1.1570861062012927,spring
New York,2011-05-28,3.305139913290197,spring
New York,2011-05-29,8.947823680553888,spring
New York,2011-05-30,15.516204692667314,spring
New York,2011-05-31,14.298218905900958,spring
New York,2011-06-01,19.074325603789788,summer
New York,2011-06-02,31.23081371212176,summer
New York,2011-06-03,27.508923663593794,summer
New York,2011-06-04,27.838579246777904,summer
New York,2011-06-05,20.925219096785444,summer
New York,2011-06-06,21.95191159127242,summer
New York,2011-06-07,26.857999417643768,summer
New York,2011-06-08,25.176312417359046,summer
New York,2011-06-09,25.11827529480511,summer
New York,2011-06-10,23.833451259349317,summer
New York,2011-06-11,24.781284768209048,summer
New York,2011-06-12,19.938716592573204,summer
New York,2011-06-13,26.356834600516017,summer
New York,2011-06-14,21.567865035668476,summer
New York,2011-06-15,23.290146787334606,summer
New York,2011-06-16,15.788353508343944,summer
New York,2011-06-17,24.14945550366922,summer
New York,2011-06-18,18.598041920417423,summer
New York,2011-06-19,27.190822687162324,summer
New York,2011-06-20,22.81457854235612,summer
New York,2011-06-21,32.54433650468303,summer
New York,2011-06-22,24.971941872071973,summer
New York,2011-06-23,28.674419047896258,summer
New York,2011-06-24,24.674640406520638,summer
New York,2011-06-25,14.38547412824156,summer
New York,2011-06-26,35.24275665621975,summer
New York,2011-06-27,22.585490290909785,summer
New York,2011-06-28,22.514541965010718,summer
New York,2011-06-29,25.227980302167964,summer
New York,2011-06-30,22.862605819097944,summer
New York,2011-07-01,22.73670193051621,summer
New York,2011-07-02,27.506924516052226,summer
New York,2011-07-03,29.99064454075112,summer
New York,2011-07-04,20.34318854988966,summer
New York,2011-07-05,23.46231061057026,summer
New York,2011-07-06,14.851259303198685,summer
New York,2011-07-07,26.84840699663183,summer
New York,2011-07-08,24.8637146033155,summer
New York,2011-07-09,21.201966685185187,summer
New York,2011-07-10,22.490211691524014,summer
New York,2011-07-11,15.32445150518796,summer
New York,2011-07-12,31.306247734304463,summer
New York,2011-07-13,25.204416144861646,summer
New York,2011-07-14,28.536500723964078,summer
New York,2011-07-15,27.411528664694934,summer
New York,2011-07-16,19.04464506774003,summer
New York,2011-07-17,19.39006819052755,summer
New York,2011-07-18,17.61863863106608,summer
New York,2011-07-19,18.496340966527328,summer
New York,2011-07-20,13.396132937211899,summer
New York,2011-07-21,27.31874264129413,summer
New York,2011-07-22,22.534850492216837,summer
New York,2011-07-23,23.198358833825218,summer
New York,2011-07-24,24.626461281813015,summer
New York,2011-07-25,19.196637407005188,summer
New York,2011-07-26,23.635620596671977,summer
New York,2011-07-27,24.656144537705757,summer
New York,2011-07-28,24.15731941005048,summer
New York,2011-07-29,25.310778862303426,summer
New York,2011-07-30,27.717283714521454,summer
New York,2011-07-31,21.41100038505802,summer
New York,2011-08-01,21.747562291320456,summer
New York,2011-08-02,23.953781519240557,summer
New York,2011-08-03,20.7593589910449,summer
New York,2011-08-04,24.046807480509276,summer
New York,2011-08-05,20.302617071594938,summer
New York,2011-08-06,26.8331501981571,summer
New York,2011-08-07,23.652601835280695,summer
New York,2011-08-08,32.04921084505491,summer
New York,2011-08-09,21.39959249928367,summer
New York,2011-08-10,24.561450726622798,summer
New York,2011-08-11,25.819017557396403,summer
New York,2011-08-12,22.303573621171513,summer
New York,2011-08-13,22.96270672529331,summer
New York,2011-08-14,27.452460103831463,summer
New York,2011-08-15,19.543844844421578,summer
New York,2011-08-16,19.10389926107223,summer
New York,2011-08-17,34.17776053853301,summer
New York,2011-08-18,27.24438929379128,summer
New York,2011-08-19,23.35492362101396,summer
New York,2011-08-20,19.357908394652647,summer
New York,2011-08-21,19.13163644166327,summer
New York,2011-08-22,12.356294205177676,summer
New York,2011-08-23,26.611403129123307,summer
New York,2011-08-24,22.969100869409505,summer
New York,2011-08-25,19.132937257707564,summer
New York,2011-08-26,19.89786303866068,summer
New York,2011-08-27,22.24321970870275,summer
New York,2011-08-28,17.344970157686486,summer
New York,2011-08-29,27.031413725654765,summer
New York,2011-08-30,21.130560657548074,summer
New York,2011-08-31,20.67275325061558,summer
New York,2011-09-01,24.25321983173021,autumn
New York,2011-09-02,12.998670813282471,autumn
New York,2011-09-03,15.259461763593343,autumn
New York,2011-09-04,14.677091091064066,autumn
New York,2011-09-05,13.146309171167777,autumn
New York,2011-09-06,19.05702822262227,autumn
New York,2011-09-07,15.787333447007489,autumn
New York,2011-09-08,5.48460276906733,autumn
New York,2011-09-09,17.955159718201603,autumn
New York,2011-09-10,9.039272152345653,autumn
New York,2011-09-11,8.826784223814567,autumn
New York,2011-09-12,18.35137062423851,autumn
New York,2011-09-13,10.632757292443292,autumn
New York,2011-09-14,8.06038807256973,autumn
New York,2011-09-15,6.619171793258982,autumn
New York,2011-09-16,10.878660994969065,autumn
New York,2011-09-17,5.992209057764951,autumn
New York,2011-09-18,13.4584230564121,autumn
New York,2011-09-19,20.111726644858813,autumn
New York,2011-09-20,10.797617917963139,autumn
New York,2011-09-21,16.163125494355537,autumn
New York,2011-09-22,14.993731734175944,autumn
New York,2011-09-23,14.148672551056404,autumn
New York,2011-09-24,15.195914538276996,autumn
New York,2011-09-25,3.8043897519604446,autumn
New York,2011-09-26,15.498297099837645,autumn
New York,2011-09-27,8.661906757169616,autumn
New York,2011-09-28,25.362620927005793,autumn
New York,2011-09-29,14.750486243789895,autumn
New York,2011-09-30,13.572772787311443,autumn
New York,2011-10-01,18.86444123934531,autumn
New York,2011-10-02,19.041311216848396,autumn
New York,2011-10-03,13.026232457335,autumn
New York,2011-10-04,17.09016949947937,autumn
New York,2011-10-05,12.185946549419004,autumn
New York,2011-10-06,22.10816775701633,autumn
New York,2011-10-07,11.111042702598704,autumn
New York,2011-10-08,16.157062918099044,autumn
New York,2011-10-09,15.217123927312272,autumn
New York,2011-10-10,19.973958910849703,autumn
New York,2011-10-11,4.944514031557636,autumn
New York,2011-10-12,15.565236202832788,autumn
New York,2011-10-13,2.2903577032133278,autumn
